track_id,spot_id,mask_id,fr,X,Y,area,mean,edge,p_death
6,30491,20,37,1123,343,1857.545,0.40098,False,0.27452
6,30364,19,35,1126,343,1850.764,0.38627,False,0.00511
6,28829,14,8,1127,331,1383.364,0.42892,False,0.00146
6,31006,25,47,1122,351,1944.193,0.39391,False,0.00194
6,29220,16,12,1130,334,1457.705,0.42192,False,0.00131
6,30756,22,43,1120,347,1737.995,0.42361,False,0.00151
6,30117,19,29,1130,338,1813.341,0.38304,False,0.23771
6,31274,23,53,1118,354,1800.030,0.43627,False,0.34949
6,30125,18,31,1131,341,1870.856,0.38698,False,0.00808
6,30511,20,38,1123,345,1960.770,0.37911,False,0.68604
6,31280,24,52,1116,353,1849.005,0.42877,False,0.00125
6,30898,24,46,1126,353,1924.854,0.39378,False,0.62896
6,30133,18,30,1128,339,1817.862,0.39389,False,0.71584
6,29373,16,15,1129,328,1587.050,0.39886,False,0.00193
6,30913,25,45,1121,353,1865.079,0.40859,False,0.35452
6,29378,19,16,1129,329,1746.785,0.36261,False,0.00134
6,29763,19,22,1128,330,1842.978,0.36309,False,0.76625
6,28873,16,3,1134,328,1694.043,0.35010,False,0.00178
6,28874,16,5,1136,328,1604.631,0.36918,False,0.14409
6,28878,15,1,1129,328,1626.482,0.34772,False,0.16427
6,29776,17,20,1127,328,1765.371,0.37156,False,0.00063
6,30672,20,41,1123,346,1846.996,0.40688,False,0.32970
6,30549,19,40,1124,347,1845.740,0.39659,False,0.00411
6,30294,18,34,1128,341,1924.603,0.38822,False,0.71826
6,30422,23,36,1127,343,1825.648,0.40469,False,0.00652
6,31063,28,48,1121,352,1849.759,0.42025,False,0.00120
6,30041,19,28,1130,338,1814.597,0.37589,False,0.01706
6,29916,15,25,1131,334,1806.560,0.37149,False,0.23550
6,30300,17,33,1129,342,1848.252,0.39575,False,0.25463
6,29917,22,27,1127,334,1780.189,0.38649,False,0.00564
6,28896,17,7,1133,329,1530.038,0.40230,False,0.00236
6,29153,19,13,1132,333,1450.171,0.41513,False,0.12246
6,29284,17,14,1129,330,1447.408,0.42123,False,0.87454
6,31204,25,50,1114,352,1819.871,0.43035,False,0.59202
6,29285,16,11,1129,332,1369.299,0.43498,False,0.00253
6,29678,20,23,1128,332,1857.545,0.35442,False,0.00135
6,31086,25,49,1118,352,1854.029,0.43886,False,0.40161
6,31343,27,54,1116,352,1885.423,0.42463,False,0.63959
6,30832,25,44,1123,349,1792.998,0.40732,False,0.00075
6,29809,18,24,1129,335,1808.569,0.37163,False,0.00050
6,29558,16,17,1129,330,1753.064,0.37221,False,0.22436
6,29561,15,18,1124,328,1743.018,0.37642,False,0.75384
6,30587,21,39,1127,346,1947.961,0.39320,False,0.00413
7,30208,1,32,466,14,507.836,0.83664,True,0.34529
7,30465,1,38,464,14,482.218,0.84007,True,0.40503
7,31233,1,53,464,19,616.837,0.67055,True,0.04516
7,31171,1,50,458,18,533.705,0.75457,True,0.45430
7,30980,1,48,455,13,312.186,1.00279,True,0.42243
7,31238,1,52,464,16,429.476,0.86267,True,0.40557
7,29256,1,16,463,15,461.372,1.02058,True,0.42009
7,30792,1,44,464,13,348.855,1.01236,True,0.39428
7,28810,1,6,462,19,567.109,0.94343,True,0.38781
7,29386,1,9,464,15,444.294,1.05238,True,0.01148
7,29322,1,15,464,14,452.582,1.02771,True,0.19508
7,30092,1,30,463,12,432.489,0.94712,True,0.39214
7,30863,1,46,463,11,277.275,1.17514,True,0.41768
7,29520,1,17,461,19,580.922,0.87262,True,0.01754
7,29712,1,22,462,16,547.519,0.85521,True,0.40466
7,31057,1,51,463,15,451.828,0.81330,True,0.17908
7,30675,1,42,463,13,325.748,1.09880,True,0.37857
7,29140,1,13,466,17,506.329,0.97226,True,0.02526
7,29526,1,18,457,17,537.221,0.94719,True,0.39762
7,29654,1,23,463,12,445.550,0.93717,True,0.19920
7,29722,1,20,460,18,558.821,0.92044,True,0.39367
7,30490,1,39,472,16,558.318,0.77963,True,0.14728
7,30496,1,40,467,15,417.420,0.92863,True,0.40425
7,29221,1,14,463,13,411.644,1.08711,True,0.34330
7,29158,1,10,475,15,266.727,0.83367,True,0.47157
7,30694,1,43,464,14,343.078,1.02242,True,0.19606
7,28776,1,8,464,17,396.825,0.94302,True,0.43828
7,29672,1,21,462,18,602.522,0.83423,True,0.02674
7,28777,1,7,465,20,600.261,0.87894,True,0.17638
7,28778,1,3,465,18,499.297,1.03053,True,0.18164
7,31018,1,49,456,21,667.320,0.65673,True,0.04751
7,29931,1,26,465,15,494.023,0.86783,True,0.40611
7,30253,1,33,464,17,580.671,0.80095,True,0.03180
7,28782,1,4,464,19,539.230,0.96749,True,0.37423
7,28785,1,5,465,20,574.141,0.92871,True,0.01957
7,29748,1,24,462,15,531.947,0.86107,True,0.39052
7,30070,1,29,463,14,471.419,0.88044,True,0.03570
7,29176,1,12,464,14,408.127,1.10071,True,0.44538
7,30968,1,47,456,11,262.708,1.11972,True,0.24022
7,29881,1,27,462,12,413.904,0.98159,True,0.20404
7,30457,1,37,460,17,600.764,0.76632,True,0.01490
7,31290,1,54,460,18,578.662,0.68306,True,0.45965
7,30075,1,31,464,14,471.419,0.90838,True,0.18127
7,29884,1,25,462,17,642.706,0.73924,True,0.03663
7,30013,1,28,462,16,520.645,0.82760,True,0.38190
7,30270,1,34,464,16,560.076,0.85056,True,0.43723
8,30978,11,47,768,153,1251.507,0.49319,False,0.01468
8,29958,13,26,816,152,316.958,2.09623,False,0.96957
8,30343,10,35,767,151,638.186,0.68713,False,0.00805
8,30471,10,37,756,148,1078.461,0.50788,False,0.45055
8,28808,7,8,801,157,1585.795,0.54987,False,0.00512
8,29193,8,12,800,161,1527.527,0.59753,False,0.00630
8,28812,8,3,805,153,1532.047,0.53477,False,0.00699
8,28815,8,5,805,154,1583.032,0.53904,False,0.09566
8,30224,11,32,781,143,542.998,0.96103,False,0.00034
8,29203,7,11,801,158,1573.237,0.57803,False,0.00926
8,30101,12,31,805,141,416.164,1.66343,False,0.00218
8,30485,11,38,759,145,1072.182,0.51914,False,0.58069
8,28823,9,7,805,157,1599.608,0.54197,False,0.00780
8,30872,10,46,773,150,1249.247,0.48215,False,0.60551
8,31256,12,53,764,162,1440.878,0.46650,False,0.38627
8,28826,7,1,801,154,1548.121,0.51905,False,0.07310
8,31258,13,52,764,160,1463.733,0.45954,False,0.01282
8,29341,6,15,799,163,1518.736,0.62707,False,0.01137
8,29730,11,22,823,156,283.806,1.85946,False,0.97418
8,30115,12,30,814,138,374.473,2.03674,False,0.97748
8,31015,15,48,767,157,1231.163,0.49258,False,0.01520
8,30897,12,45,766,152,1261.804,0.47876,False,0.43770
8,29746,10,20,808,171,517.129,1.93897,False,0.01086
8,28857,7,4,803,152,1545.108,0.54442,False,0.00559
8,29242,9,14,799,162,1477.044,0.63318,False,0.92360
8,30524,11,40,764,146,1127.687,0.51014,False,0.01322
8,30404,12,36,757,147,1007.384,0.54494,False,0.01249
8,30277,11,33,768,145,639.441,0.83083,False,0.32265
8,30661,9,41,764,145,1189.723,0.49631,False,0.44272
8,31048,14,49,766,156,1274.362,0.48320,False,0.46977
8,28875,10,6,804,155,1615.180,0.53278,False,0.88421
8,30284,10,34,757,143,712.528,0.76784,False,0.53825
8,29902,14,27,807,150,358.650,2.11118,False,0.00286
8,29905,10,25,832,164,242.114,2.81259,False,0.00720
8,30034,12,28,815,136,299.126,2.34303,False,0.00013
8,31316,14,54,763,160,1522.755,0.45464,False,0.55686
8,29781,11,24,837,162,306.158,1.81014,False,0.00483
8,31192,13,50,765,158,1322.333,0.47955,False,0.49968
8,29145,7,13,803,160,1480.058,0.62549,False,0.04236
8,30557,12,39,764,146,1100.814,0.50187,False,0.00913
8,30813,12,44,767,148,1265.823,0.49441,False,0.00779
8,29665,12,23,829,159,280.540,1.88403,False,0.00795
8,29540,8,18,800,169,835.845,1.16466,False,0.91573
8,29286,9,16,801,164,1480.309,0.64861,False,0.00884
8,28903,7,2,806,154,1603.627,0.51089,False,0.90043
8,29543,9,17,802,168,1511.202,0.64408,False,0.06247
8,30697,10,42,765,147,1179.928,0.51012,False,0.56310
8,29546,9,19,805,171,571.630,1.70588,False,0.01490
8,31088,11,51,767,160,1482.570,0.45366,False,0.01499
8,29426,9,9,804,157,1610.659,0.55193,False,0.08123
8,29170,8,10,803,159,1570.977,0.57578,False,0.91033
8,29689,12,21,812,168,514.617,1.97474,False,0.00951
8,30714,11,43,764,148,1180.179,0.50689,False,0.00735
9,29571,17,19,945,393,919.228,1.68896,False,0.46495
9,29702,19,21,946,377,1117.641,1.41978,False,0.31733
9,28935,17,4,925,403,1063.392,1.42599,False,0.11558
9,29191,18,10,932,401,1077.456,1.44647,False,0.34076
9,29448,18,9,929,399,1063.894,1.45404,False,0.06534
9,28939,16,2,921,404,1078.210,1.40083,False,0.31906
9,28940,18,6,924,404,1330.119,1.15812,False,0.31971
9,30732,22,42,976,313,618.093,2.60409,False,0.04985
9,31116,24,51,965,325,515.371,2.59232,False,0.00023
9,29977,22,26,973,373,959.162,1.69785,False,0.29567
9,30234,21,32,985,353,590.968,2.68423,False,0.00447
9,30492,21,37,984,324,604.029,2.56965,False,0.77208
9,31004,24,47,982,310,610.307,2.54697,False,0.00018
9,30367,21,35,979,346,561.081,2.61073,False,0.00436
9,28833,15,8,927,398,962.678,1.61551,False,0.15635
9,30757,23,43,979,310,560.830,2.75396,False,0.00015
9,31270,22,53,989,307,580.169,2.81832,False,0.84814
9,29223,17,12,941,403,1123.167,1.41094,False,0.10729
9,30120,21,29,985,375,649.237,2.46543,False,0.63899
9,30890,23,46,994,311,628.139,2.60979,False,0.05204
9,30128,20,31,976,360,571.127,2.60464,False,0.01127
9,30513,21,38,989,311,561.332,2.75372,False,0.22394
9,31281,25,52,976,331,472.674,3.17529,False,0.00000
9,30136,20,30,983,369,757.736,2.11193,False,0.28019
9,29375,17,15,936,398,1154.059,1.36564,False,0.42102
9,30912,24,45,968,309,630.149,2.59456,False,0.94349
9,29383,20,16,933,397,1173.398,1.36665,False,0.15236
9,29770,20,22,947,380,1218.606,1.33328,False,0.33863
9,28877,17,3,925,401,1190.476,1.29099,False,0.41474
9,31054,27,48,985,305,608.801,2.64016,False,0.00000
9,28880,17,5,930,402,1202.532,1.28172,False,0.14004
9,30673,21,41,973,320,600.512,2.67206,False,0.94768
9,29778,18,20,944,388,990.305,1.59931,False,0.14144
9,30550,20,40,983,316,621.358,2.45825,False,0.00068
9,30425,25,36,987,337,506.329,2.75656,False,0.00160
9,30298,20,34,980,358,626.130,2.53491,False,0.37703
9,30043,21,28,981,370,661.543,2.43550,False,0.01795
9,28894,16,1,915,396,1253.516,1.22909,False,0.03145
9,30302,19,33,975,360,605.284,2.64566,False,0.53469
9,29920,17,25,964,376,1030.741,1.56960,False,0.43207
9,29921,24,27,978,373,821.780,1.98615,False,0.03119
9,29154,20,13,942,407,1181.937,1.31956,False,0.24202
9,31203,24,50,963,325,591.471,2.74874,False,0.07909
9,28902,18,7,933,399,1043.299,1.46535,False,0.45850
9,29287,17,11,939,404,1228.401,1.30210,False,0.38440
9,29288,18,14,939,398,1252.512,1.28383,False,0.27141
9,31080,24,49,967,319,576.904,2.81149,False,0.93599
9,31341,26,54,981,289,634.418,2.57927,False,0.15207
9,30833,26,44,982,305,623.870,2.66727,False,0.00000
9,29683,21,23,954,373,1039.030,1.54778,False,0.17206
9,29813,20,24,958,377,961.925,1.65549,False,0.04304
9,29560,17,17,940,393,886.076,1.78532,False,0.13115
9,29563,16,18,937,392,868.997,1.83095,False,0.24233
9,30589,22,39,978,311,581.676,2.79291,False,0.00131
10,28997,27,1,217,695,1600.613,0.70347,False,0.03975
10,29704,31,23,211,675,1933.896,0.72883,False,0.03304
10,29832,30,24,211,676,1896.223,0.75317,False,0.02816
10,29004,30,6,212,685,1755.827,0.65084,False,0.84574
10,29008,29,2,218,692,1677.215,0.66468,False,0.78008
10,30354,35,33,220,746,357.896,2.20974,False,0.63583
10,29013,28,7,214,685,1800.030,0.63846,False,0.05499
10,30165,35,31,199,691,441.029,1.84484,False,0.07340
10,29020,27,4,213,687,1694.043,0.66762,False,0.07689
10,29276,27,12,208,676,1916.817,0.64019,False,0.03987
10,29596,28,19,208,673,1985.132,0.66806,False,0.03296
10,28959,28,5,215,688,1760.850,0.64693,False,0.04405
10,29344,29,14,210,674,1985.634,0.63499,False,0.80554
10,30176,35,30,205,690,659.283,2.23397,False,0.89245
10,29473,29,9,211,675,1969.309,0.60534,False,0.08987
10,30182,38,29,211,689,659.032,2.24033,False,0.01011
10,29607,27,17,210,676,1969.560,0.66019,False,0.11294
10,30056,34,28,212,684,656.018,2.25169,False,0.04762
10,29353,27,11,209,676,1926.864,0.62857,False,0.04421
10,29609,27,18,206,676,1984.127,0.66808,False,0.83447
10,30251,38,32,218,740,383.765,2.10262,False,0.00117
10,28908,25,8,208,680,1837.201,0.63534,False,0.05744
10,29804,30,22,209,675,1944.947,0.71558,False,0.80671
10,29741,29,21,208,673,1985.132,0.68508,False,0.12248
10,29232,29,10,212,675,1934.649,0.62035,False,0.82627
10,29810,29,20,207,674,1998.192,0.66936,False,0.02875
10,30003,30,26,212,675,1837.201,0.80100,False,0.82004
10,28982,28,3,215,687,1716.395,0.65984,False,0.07073
10,29431,28,15,210,674,1967.551,0.64632,False,0.03618
10,29946,26,25,214,676,1833.183,0.78685,False,0.13660
10,29947,33,27,212,679,1676.462,0.89302,False,0.03018
10,29183,29,13,213,674,1930.380,0.63611,False,0.13606
10,29439,29,16,211,675,2026.823,0.62972,False,0.03392
11,29413,45,11,1103,1178,861.714,0.60592,True,0.04154
11,29509,48,16,1111,1188,304.651,1.52587,True,0.05037
11,29638,46,17,1104,1189,120.806,0.38190,True,0.00532
11,29384,47,12,1100,1180,790.386,0.60936,True,0.05522
11,29065,43,8,1101,1176,937.814,0.66368,True,0.08625
11,29132,45,7,1104,1177,892.104,0.67283,True,0.04003
11,29356,50,10,1106,1180,765.270,0.67095,True,0.84312
11,29517,49,9,1104,1180,776.070,0.68427,True,0.06366
11,29134,46,6,1105,1179,789.381,0.74753,True,0.81955
11,29135,48,2,1105,1179,805.706,0.66147,True,0.84983
11,29519,48,15,1104,1180,778.079,0.70427,True,0.04188
11,29105,45,3,1105,1179,810.227,0.66757,True,0.02985
11,29457,49,14,1103,1182,684.901,0.78801,True,0.87092
11,29139,45,4,1103,1178,829.315,0.67269,True,0.06127
11,29111,45,1,1099,1181,737.392,0.58408,True,0.08908
11,29275,49,13,1105,1179,833.585,0.66614,True,0.06246
11,29085,46,5,1107,1179,789.381,0.71735,True,0.03807
12,29472,35,15,1022,793,1039.532,0.48984,False,0.06818
12,28993,32,8,1017,803,1235.684,0.49583,False,0.17105
12,29058,35,2,1016,799,671.338,0.88020,False,0.24380
12,29602,34,19,1018,787,931.033,0.41833,False,0.03272
12,29315,35,12,1020,798,1160.840,0.50286,False,0.10248
12,29219,37,13,1022,792,983.524,0.48075,False,0.14138
12,29477,37,16,1022,791,1013.412,0.45226,False,0.07786
12,29382,35,11,1020,807,1472.524,0.44516,False,0.07415
12,29414,37,14,1018,790,1064.647,0.47452,False,0.71834
12,29063,34,7,1020,803,1102.321,0.52583,False,0.17779
12,29642,33,18,1016,787,914.205,0.44051,False,0.76827
12,29835,35,20,1018,789,913.201,0.43169,False,0.02597
12,29836,36,22,1018,788,768.786,0.29677,False,0.82871
12,29071,37,6,1019,807,1115.381,0.53732,False,0.45869
12,29044,33,1,1010,780,300.131,1.87697,False,0.00135
12,29046,35,3,1020,804,916.215,0.64831,False,0.22657
12,29304,37,10,1022,798,1339.914,0.46816,False,0.67039
12,29497,37,9,1021,799,1355.485,0.46565,False,0.15792
12,29817,35,21,1018,787,926.512,0.39600,False,0.16829
12,29018,35,5,1022,806,1064.145,0.55822,False,0.16903
12,29626,33,17,1020,788,967.199,0.43011,False,0.17729
12,29084,34,4,1018,803,1027.728,0.57453,False,0.14710
13,28933,19,7,404,512,1406.721,0.46850,False,0.06450
13,29573,18,17,410,520,1228.150,0.56514,False,0.05898
13,29575,18,19,411,525,1256.028,0.55564,False,0.06973
13,29703,20,21,412,526,1248.242,0.55160,False,0.06274
13,30600,24,39,425,536,1156.821,0.63289,False,0.06767
13,29452,19,9,409,517,1552.642,0.44802,False,0.12703
13,30734,24,42,428,540,977.497,0.71903,False,0.80202
13,31119,25,51,440,548,1275.116,0.58489,False,0.06112
13,28944,17,2,403,511,1520.997,0.43066,False,0.76263
13,28945,19,6,403,515,1446.906,0.45551,False,0.74409
13,29201,19,10,404,512,1419.781,0.48352,False,0.78285
13,30235,22,32,422,531,1078.210,0.64369,False,0.05605
13,31008,27,47,432,544,1019.188,0.69219,False,0.06317
13,30369,22,35,417,530,1075.949,0.66248,False,0.07997
13,30497,22,37,420,535,1091.521,0.66761,False,0.06075
13,28964,18,4,412,524,1323.086,0.48087,False,0.06235
13,28838,16,8,406,519,1257.284,0.51456,False,0.07656
13,29990,23,26,412,523,1234.680,0.57243,False,0.80695
13,30759,24,43,425,537,1022.453,0.68694,False,0.06935
13,30123,22,29,414,524,1207.052,0.58964,False,0.06917
13,29230,18,12,412,525,1230.159,0.53723,False,0.06731
13,31279,24,53,454,558,1429.827,0.54529,False,0.32575
13,30131,21,31,419,531,1227.396,0.58778,False,0.06662
13,30518,23,38,421,534,1128.441,0.65255,False,0.77744
13,31288,27,52,454,559,1416.014,0.54948,False,0.06050
13,30907,26,46,433,543,1048.825,0.68025,False,0.73700
13,30143,21,30,418,533,1102.823,0.62675,False,0.80219
13,29377,18,15,405,513,1370.555,0.50798,False,0.05840
13,30916,26,45,427,541,1224.885,0.62254,False,0.10953
13,29385,21,16,411,520,1253.014,0.55003,False,0.05845
13,29773,21,22,412,526,1222.875,0.56473,False,0.80226
13,29782,19,20,411,526,1251.256,0.56001,False,0.07616
13,28887,18,3,408,516,1457.203,0.45070,False,0.05926
13,30680,24,41,423,537,922.242,0.73046,False,0.03413
13,30299,21,34,419,532,1041.039,0.68771,False,0.80268
13,30044,22,28,415,526,1166.868,0.59811,False,0.07135
13,30428,26,36,424,535,1107.344,0.66014,False,0.08621
13,30556,21,40,425,537,1066.657,0.66448,False,0.07723
13,28895,18,5,411,521,1351.216,0.47541,False,0.08322
13,30305,20,33,420,533,998.845,0.69074,False,0.03317
13,29922,18,25,414,526,1170.635,0.58873,False,0.05272
13,29155,21,13,414,522,1294.706,0.51975,False,0.08954
13,29923,25,27,411,525,1150.040,0.60442,False,0.07146
13,31207,28,50,436,548,1157.073,0.62425,False,0.72549
13,28905,17,1,400,511,1536.066,0.43001,False,0.11282
13,31082,31,48,432,546,934.549,0.71022,False,0.06991
13,29292,18,11,405,515,1390.145,0.49068,False,0.06236
13,29294,19,14,403,511,1404.963,0.48932,False,0.78844
13,30834,27,44,428,537,1194.746,0.61817,False,0.06157
13,31091,27,49,433,548,1069.419,0.65571,False,0.08652
13,29685,22,23,412,527,1214.336,0.57305,False,0.06574
13,31351,29,54,452,556,1407.977,0.56114,False,0.58259
13,29816,21,24,408,523,1121.409,0.59837,False,0.06990
13,29567,17,18,408,523,1248.995,0.55597,False,0.74170
14,30466,2,38,569,26,661.543,0.72113,True,0.54161
14,31234,2,53,576,26,702.481,0.64062,True,0.13700
14,28803,3,1,574,42,1339.662,0.62307,False,0.04350
14,30212,2,32,575,21,477.697,1.14812,True,0.17206
14,30981,2,48,568,23,410.639,0.91604,True,0.20603
14,29190,1,11,580,35,749.950,0.92403,True,0.05326
14,30093,2,30,573,21,440.275,1.15627,True,0.62644
14,29327,2,15,572,29,621.609,0.94799,True,0.05787
14,31248,6,52,569,27,392.305,0.95019,False,0.20932
14,29713,2,22,579,15,255.927,1.36059,True,0.57648
14,28819,2,6,576,31,802.692,0.89820,True,0.86797
14,30493,2,39,574,25,654.008,0.72434,True,0.17527
14,29727,5,20,576,28,512.357,1.44228,False,0.08277
14,28834,2,4,577,41,1148.031,0.69612,True,0.07575
14,30498,2,40,572,28,492.264,0.85913,True,0.19247
14,30883,1,45,581,23,475.939,0.82984,True,0.12974
14,29222,2,14,577,31,605.033,0.98681,True,0.84089
14,31020,2,49,564,22,547.519,0.75163,True,0.10363
14,30254,2,33,570,23,383.514,1.30309,True,0.01192
14,29749,2,24,577,22,402.100,1.26049,True,0.22850
14,30390,1,36,574,23,506.831,0.91253,True,0.20159
14,29882,2,27,573,22,426.713,1.22279,True,0.21102
14,31291,3,54,567,25,410.890,0.92688,True,0.48666
14,30014,2,28,577,21,324.493,1.44444,True,0.21122
14,30272,2,34,574,25,593.480,0.90705,True,0.56187
14,31172,2,50,569,23,430.480,0.87536,True,0.50358
14,29258,2,16,569,27,595.740,0.94046,True,0.08602
14,29391,2,9,575,40,885.825,0.84963,True,0.01943
14,29521,2,17,569,27,576.904,0.98164,True,0.08901
14,28882,1,2,578,40,1137.734,0.70364,True,0.85746
14,30803,6,44,580,25,144.665,1.45790,False,0.24018
14,29141,2,13,579,36,734.880,0.87493,True,0.05897
14,29655,2,23,576,16,397.077,1.09022,True,0.21595
14,29529,4,18,566,32,397.077,1.97395,False,0.85524
14,29536,3,19,570,24,470.665,1.51445,False,0.06272
14,31073,5,51,571,26,425.959,0.88817,False,0.25770
14,29160,2,10,582,38,802.944,0.88988,True,0.81441
14,28779,2,8,568,41,947.107,0.81512,True,0.08222
14,28781,2,7,574,39,900.894,0.82388,True,0.06211
14,29677,5,21,575,28,466.898,1.23544,False,0.00464
14,29933,2,26,578,20,364.426,1.37131,True,0.53685
14,28783,2,3,581,38,1019.439,0.69486,True,0.04000
14,30704,6,43,579,25,254.671,1.17587,False,0.31851
14,28791,2,5,579,36,1009.142,0.75954,True,0.03046
14,30071,2,29,575,19,404.611,1.24008,True,0.02383
14,30327,1,35,570,24,649.237,0.80817,True,0.15819
14,30969,2,47,571,23,424.201,0.89918,True,0.25578
14,29178,2,12,577,32,692.938,0.90520,True,0.06061
14,30458,2,37,566,25,635.925,0.74908,True,0.12438
14,30077,2,31,575,21,428.220,1.18704,True,0.18639
15,29189,31,13,1065,698,1773.659,0.97583,False,0.09591
15,29705,32,23,1064,698,2032.098,0.90324,False,0.17281
15,29834,31,24,1064,702,2009.243,0.91995,False,0.09432
15,29451,31,16,1064,692,1750.301,1.00615,False,0.10097
15,31373,37,54,1066,695,2329.968,0.87568,False,0.54417
15,31118,35,49,1065,694,2398.031,0.84197,False,0.12437
15,30610,33,40,1066,704,2197.358,0.90453,False,0.11702
15,29597,29,19,1061,693,1723.679,1.03708,False,0.19791
15,28958,25,1,1054,704,1857.796,0.89282,False,0.04945
15,30245,32,32,1065,705,2084.338,0.91584,False,0.10063
15,29478,31,9,1061,695,1711.121,0.99732,False,0.03860
15,31016,34,47,1067,695,2338.005,0.85893,False,0.17731
15,28969,29,5,1060,698,1853.275,0.90480,False,0.05632
15,30761,35,42,1068,703,2204.139,0.90524,False,0.55884
15,29355,31,14,1061,696,1745.529,1.00172,False,0.62850
15,29611,28,18,1059,691,1772.403,1.00686,False,0.63183
15,30636,36,39,1067,706,2237.543,0.88857,False,0.19080
15,31148,35,51,1069,691,2392.003,0.84679,False,0.18342
15,29613,28,17,1063,692,1744.776,1.01745,False,0.05552
15,29362,29,11,1061,695,1764.868,0.98261,False,0.18696
15,29747,30,21,1063,691,1919.078,0.94214,False,0.10207
15,30387,33,35,1062,704,2124.774,0.91278,False,0.19615
15,30004,31,26,1064,704,1950.221,0.94865,False,0.57453
15,29238,31,10,1063,695,1711.624,1.00763,False,0.65706
15,30777,36,43,1066,698,2048.674,0.96822,False,0.20489
15,28988,29,3,1059,700,1908.529,0.88977,False,0.18680
15,29002,28,2,1058,702,1777.426,0.93897,False,0.62785
15,30155,30,31,1063,703,1999.699,0.95076,False,0.19467
15,31307,34,53,1067,693,2256.379,0.89709,False,0.14446
15,29006,27,7,1059,697,1721.167,0.98399,False,0.21237
15,30543,31,37,1063,705,2272.705,0.87611,False,0.11117
15,30930,36,45,1065,701,2121.509,0.93838,False,0.10458
15,29012,31,6,1056,699,1803.295,0.93078,False,0.60792
15,30164,30,30,1060,704,1994.676,0.95158,False,0.57665
15,31319,36,52,1067,692,2371.911,0.85845,False,0.11839
15,30169,32,29,1064,702,2016.275,0.93948,False,0.13736
15,30939,36,46,1071,698,2220.464,0.90463,False,0.54039
15,30561,34,38,1064,704,2290.788,0.86203,False,0.57803
15,29026,28,4,1057,700,1835.192,0.91736,False,0.12233
15,29282,29,12,1060,697,1728.953,1.00115,False,0.11076
15,30052,30,28,1065,703,2094.384,0.90202,False,0.10263
15,30440,38,36,1066,705,2247.589,0.87645,False,0.12769
15,29808,31,22,1063,696,2000.703,0.91279,False,0.61565
15,31216,37,50,1066,693,2450.020,0.82879,False,0.55587
15,30321,31,34,1063,704,2041.893,0.94096,False,0.57557
15,30707,35,41,1065,702,2195.098,0.89946,False,0.12383
15,28916,26,8,1057,695,1717.651,0.99100,False,0.13736
15,30324,29,33,1065,705,2130.048,0.90486,False,0.11025
15,29815,30,20,1063,693,1936.910,0.92915,False,0.10171
15,29434,29,15,1064,694,1752.562,1.00467,False,0.18708
15,31100,38,48,1065,692,2236.287,0.88647,False,0.11290
15,29949,27,25,1066,702,2028.330,0.91632,False,0.13981
15,30845,38,44,1068,698,2064.497,0.95916,False,0.10289
15,29950,34,27,1064,703,1985.383,0.94236,False,0.19785
16,30083,4,31,914,19,406.620,0.49812,True,0.08014
16,31235,3,53,913,24,551.035,0.40101,True,0.27579
16,30468,4,38,913,20,452.331,0.47249,True,0.65376
16,30214,4,32,916,19,417.169,0.50623,True,0.06971
16,29192,2,11,911,13,331.525,0.75705,True,0.18341
16,30984,4,48,913,23,513.613,0.39977,True,0.05017
16,31240,2,52,912,24,532.449,0.41128,True,0.04779
16,30095,4,30,912,19,402.100,0.51221,True,0.66671
16,30865,3,46,918,23,495.027,0.41822,True,0.61658
16,29330,3,15,911,14,339.311,0.67425,True,0.17344
16,29714,3,22,912,17,341.320,0.56551,True,0.68220
16,28825,3,6,911,13,308.921,0.84826,True,0.55500
16,29723,2,20,912,16,348.352,0.60540,True,0.14595
16,28835,3,4,912,12,289.833,0.90618,True,0.17681
16,30500,4,39,917,21,448.563,0.46155,True,0.07190
16,29224,3,14,912,13,321.981,0.68553,True,0.60589
16,30504,4,40,915,21,456.600,0.46014,True,0.07547
16,30888,4,45,913,23,508.338,0.41662,True,0.27054
16,31023,4,49,910,23,512.608,0.41513,True,0.30092
16,30257,4,33,914,20,406.118,0.50544,True,0.16614
16,29753,4,24,913,19,351.869,0.53489,True,0.08496
16,30394,4,36,916,21,431.987,0.48159,True,0.07405
16,29885,4,27,911,19,377.235,0.52565,True,0.10557
16,31293,4,54,913,24,564.848,0.37911,True,0.61408
16,30654,2,41,913,22,455.596,0.45315,True,0.20585
16,29887,3,25,914,18,363.924,0.54486,True,0.12798
16,30016,4,28,912,17,419.681,0.58702,True,0.11499
16,30276,4,34,914,20,423.699,0.49571,True,0.66225
16,31175,4,50,912,23,519.892,0.41586,True,0.59243
16,29259,3,16,912,14,339.562,0.66323,True,0.18355
16,30795,3,44,915,22,474.432,0.43983,True,0.05790
16,29394,4,9,913,12,309.172,0.74969,True,0.01967
16,29522,3,17,911,14,349.106,0.66968,True,0.04501
16,31059,2,51,913,22,513.110,0.41117,True,0.06056
16,28884,2,2,914,14,251.155,0.83038,True,0.63773
16,30677,3,42,915,22,464.637,0.44522,True,0.65097
16,29142,3,13,915,13,326.000,0.70835,True,0.05211
16,29527,2,18,907,14,359.906,0.66169,True,0.58942
16,29657,4,23,913,17,358.399,0.55146,True,0.12166
16,29533,1,19,911,15,363.171,0.66148,True,0.16872
16,30696,3,43,914,22,475.186,0.44827,True,0.07497
